method,item,compareItem,score,compareResult
TM_CCORR_NORMED,empty73,empty,95.9002685546875,pass
TM_CCORR_NORMED,empty74,empty,96.55374908447266,pass
TM_CCORR_NORMED,empty75,empty,96.45606994628906,pass
TM_CCORR_NORMED,empty76,empty,96.92008209228516,pass
TM_CCORR_NORMED,empty77,empty,95.19792938232422,pass
TM_CCORR_NORMED,empty78,empty,95.49060821533203,pass
TM_CCORR_NORMED,empty79,empty,97.08451843261719,pass
TM_CCORR_NORMED,empty80,empty,97.08451843261719,pass
TM_CCORR_NORMED,empty81,empty,97.01341247558594,pass
TM_CCORR_NORMED,empty82,empty,95.19319915771484,pass
TM_CCORR_NORMED,empty83,empty,96.08319854736328,pass
TM_CCORR_NORMED,empty84,empty,95.35149383544922,pass
TM_CCORR_NORMED,empty85,empty,96.2590103149414,pass
TM_CCORR_NORMED,empty86,empty,96.08331298828125,pass
TM_CCORR_NORMED,empty87,empty,95.7770004272461,pass
TM_CCORR_NORMED,empty88,empty,95.65744018554688,pass
TM_CCORR_NORMED,empty89,empty,96.48365783691406,pass
TM_CCORR_NORMED,empty90,empty,96.82969665527344,pass
TM_CCORR_NORMED,empty91,empty,96.41222381591797,pass
TM_CCORR_NORMED,empty92,empty,96.01178741455078,pass
TM_CCORR_NORMED,empty93,empty,96.05497741699219,pass
TM_CCORR_NORMED,empty94,empty,95.933349609375,pass
TM_CCORR_NORMED,empty95,empty,96.30872344970703,pass
TM_CCORR_NORMED,empty96,empty,97.10098266601562,pass
TM_CCORR_NORMED,empty97,empty,95.41065979003906,pass
TM_CCORR_NORMED,empty98,empty,96.78704833984375,pass
TM_CCORR_NORMED,empty99,empty,95.9002685546875,pass
TM_CCORR_NORMED,empty100,empty,96.92008209228516,pass
TM_CCORR_NORMED,empty101,empty,96.34188079833984,pass
TM_CCORR_NORMED,empty102,empty,95.57231903076172,pass
TM_CCORR_NORMED,empty103,empty,96.768310546875,pass
TM_CCORR_NORMED,empty104,empty,95.49060821533203,pass
TM_CCORR_NORMED,empty105,empty,97.07463073730469,pass
TM_CCORR_NORMED,empty106,empty,96.54161834716797,pass
TM_CCORR_NORMED,empty107,empty,96.9522705078125,pass
TM_CCORR_NORMED,empty108,empty,96.87474822998047,pass
TM_CCORR_NORMED,empty109,empty,96.66321563720703,pass
TM_CCORR_NORMED,empty110,empty,95.16585540771484,pass
TM_CCORR_NORMED,empty111,empty,95.6755599975586,pass
TM_CCORR_NORMED,empty112,empty,96.74760437011719,pass
TM_CCORR_NORMED,empty113,empty,97.06708526611328,pass
TM_CCORR_NORMED,empty114,empty,96.55802154541016,pass
TM_CCORR_NORMED,empty115,empty,96.98207092285156,pass
TM_CCORR_NORMED,empty116,empty,96.92701721191406,pass
TM_CCORR_NORMED,empty117,empty,96.10485076904297,pass
TM_CCORR_NORMED,empty118,empty,96.83226013183594,pass
TM_CCORR_NORMED,empty119,empty,95.64826202392578,pass
TM_CCORR_NORMED,empty120,empty,95.54246520996094,pass
TM_CCORR_NORMED,empty121,empty,96.87667083740234,pass
TM_CCORR_NORMED,empty122,empty,96.74005126953125,pass
TM_CCORR_NORMED,empty123,empty,95.49504089355469,pass
TM_CCORR_NORMED,empty124,empty,95.28944396972656,pass
TM_CCORR_NORMED,grass2,empty,86.95146942138672,false
TM_CCORR_NORMED,grass3,empty,85.98399353027344,false
TM_CCORR_NORMED,grass4,grass,94.56037902832031,pass
TM_CCORR_NORMED,grass5,grass,95.59455871582031,pass
TM_CCORR_NORMED,grass6,grass,96.72982788085938,pass
TM_CCORR_NORMED,grass7,grass,94.4180679321289,pass
TM_CCORR_NORMED,grass8,grass,96.50684356689453,pass
TM_CCORR_NORMED,grass9,grass,96.58219146728516,pass
TM_CCORR_NORMED,grass10,grass,96.51629638671875,pass
TM_CCORR_NORMED,grass11,grass,96.4075927734375,pass
TM_CCORR_NORMED,grass12,grass,95.65271759033203,pass
TM_CCORR_NORMED,grass13,grass,95.79142761230469,pass
TM_CCORR_NORMED,grass14,grass,96.74736022949219,pass
TM_CCORR_NORMED,grass15,grass,92.8189468383789,pass
TM_CCORR_NORMED,grass16,grass,96.77526092529297,pass
TM_CCORR_NORMED,grass17,grass,96.72569274902344,pass
TM_CCORR_NORMED,grass18,grass,96.7395248413086,pass
TM_CCORR_NORMED,grass19,grass,93.5248794555664,pass
TM_CCORR_NORMED,grass20,grass,94.4197998046875,pass
TM_CCORR_NORMED,grass21,grass,96.33023071289062,pass
TM_CCORR_NORMED,grass22,grass,96.67403411865234,pass
TM_CCORR_NORMED,grass23,grass,84.37796020507812,pass
TM_CCORR_NORMED,grass24,grass,96.63817596435547,pass
TM_CCORR_NORMED,grass25,grass,96.634765625,pass
TM_CCORR_NORMED,grass26,grass,96.23005676269531,pass
TM_CCORR_NORMED,grass27,grass,96.55335998535156,pass
TM_CCORR_NORMED,grass28,grass,95.4422378540039,pass
TM_CCORR_NORMED,grass29,grass,95.28764343261719,pass
TM_CCORR_NORMED,grass30,grass,96.51785278320312,pass
TM_CCORR_NORMED,grass31,grass,95.89692687988281,pass
TM_CCORR_NORMED,grass32,grass,95.28565216064453,pass
TM_CCORR_NORMED,grass33,grass,96.4075927734375,pass
TM_CCORR_NORMED,grass34,grass,96.6497802734375,pass
TM_CCORR_NORMED,grass35,grass,96.74736022949219,pass
TM_CCORR_NORMED,grass36,grass,96.72982788085938,pass
TM_CCORR_NORMED,grass37,grass,92.8189468383789,pass
TM_CCORR_NORMED,grass38,grass,96.77526092529297,pass
TM_CCORR_NORMED,grass39,grass,96.7395248413086,pass
TM_CCORR_NORMED,grass40,grass,94.4197998046875,pass
TM_CCORR_NORMED,grass41,grass,85.98399353027344,pass
TM_CCORR_NORMED,grass42,grass,96.4075927734375,pass
TM_CCORR_NORMED,grass43,grass,96.51629638671875,pass
TM_CCORR_NORMED,grass44,grass,96.51460266113281,pass
TM_CCORR_NORMED,grass45,grass,96.72569274902344,pass
TM_CCORR_NORMED,grass46,grass,86.95146942138672,pass
TM_CCORR_NORMED,grass47,grass,95.28565216064453,pass
TM_CCORR_NORMED,grass48,grass,95.28565216064453,pass
TM_CCORR_NORMED,grass49,grass,95.89692687988281,pass
TM_CCORR_NORMED,grass50,grass,95.4422378540039,pass
TM_CCORR_NORMED,grass51,grass,95.79142761230469,pass
TM_CCORR_NORMED,grass52,grass,95.4422378540039,pass
TM_CCORR_NORMED,grass53,grass,93.9132080078125,pass
TM_CCORR_NORMED,grass54,grass,96.33023071289062,pass
TM_CCORR_NORMED,grass55,grass,96.72569274902344,pass
TM_CCORR_NORMED,grass56,grass,96.72855377197266,pass
TM_CCORR_NORMED,grass57,grass,96.51629638671875,pass
TM_CCORR_NORMED,grass58,grass,78.94180297851562,pass
TM_CCORR_NORMED,grass59,grass,78.94180297851562,pass
TM_CCORR_NORMED,grass60,grass,78.13550567626953,pass
TM_CCORR_NORMED,bush2,bush,95.3813705444336,pass
TM_CCORR_NORMED,bush3,bush,95.3813705444336,pass
TM_CCORR_NORMED,bush4,bush,95.37952423095703,pass
TM_CCORR_NORMED,bush5,bush,94.72948455810547,pass
TM_CCORR_NORMED,bush6,bush,88.83361053466797,pass
TM_CCORR_NORMED,bush7,bush,95.04019165039062,pass
TM_CCORR_NORMED,bush8,bush,93.5050277709961,pass
TM_CCORR_NORMED,bush9,bush,95.06452941894531,pass
TM_CCORR_NORMED,bush10,bush,94.79940032958984,pass
TM_CCORR_NORMED,bush11,bush,94.13262939453125,pass
TM_CCORR_NORMED,bush12,bush,95.04019165039062,pass
TM_CCORR_NORMED,bush13,bush,94.78594970703125,pass
TM_CCORR_NORMED,bush14,bush,95.27071380615234,pass
TM_CCORR_NORMED,bush15,bush,94.72948455810547,pass
TM_CCORR_NORMED,bush16,bush,92.25331115722656,pass
TM_CCORR_NORMED,bush17,bush,92.25071716308594,pass
TM_CCORR_NORMED,bush18,bush,92.26374053955078,pass
TM_CCORR_NORMED,bush19,bush,84.56083679199219,pass
TM_CCORR_NORMED,bush20,bush,94.79940032958984,pass
TM_CCORR_NORMED,bush21,bush,97.10060119628906,pass
TM_CCORR_NORMED,bush22,bush,95.3813705444336,pass
TM_CCORR_NORMED,bush23,bush,92.25331115722656,pass
TM_CCORR_NORMED,bush24,bush,95.37952423095703,pass
TM_CCORR_NORMED,bush25,bush,92.25071716308594,pass
TM_CCORR_NORMED,bush26,bush,94.72948455810547,pass
TM_CCORR_NORMED,bush27,bush,92.26374053955078,pass
TM_CCORR_NORMED,bush28,bush,94.61869812011719,pass
TM_CCORR_NORMED,bush29,bush,95.04019165039062,pass
TM_CCORR_NORMED,bush30,bush,84.56083679199219,pass
TM_CCORR_NORMED,bush31,bush,93.5050277709961,pass
TM_CCORR_NORMED,bush32,bush,94.62303924560547,pass
TM_CCORR_NORMED,bush33,bush,94.74134063720703,pass
TM_CCORR_NORMED,bush34,bush,85.94684600830078,pass
TM_CCORR_NORMED,bush35,bush,95.04019165039062,pass
TM_CCORR_NORMED,bush36,bush,94.13262939453125,pass
TM_CCORR_NORMED,tree2,tree,90.45515441894531,pass
TM_CCORR_NORMED,tree3,tree,91.39901733398438,pass
TM_CCORR_NORMED,tree4,tree,89.6330337524414,pass
TM_CCORR_NORMED,tree5,tree,91.16697692871094,pass
TM_CCORR_NORMED,tree6,tree,92.7060546875,pass
TM_CCORR_NORMED,tree7,tree,86.38067626953125,pass
TM_CCORR_NORMED,tree8,tree,91.39901733398438,pass
TM_CCORR_NORMED,tree9,tree,91.35880279541016,pass
TM_CCORR_NORMED,tree10,tree,91.36128997802734,pass
TM_CCORR_NORMED,tree11,tree,87.1229019165039,pass
TM_CCORR_NORMED,tree12,tree,91.34720611572266,pass
TM_CCORR_NORMED,tree13,tree,89.46714782714844,pass
TM_CCORR_NORMED,tree14,tree,91.2604751586914,pass
TM_CCORR_NORMED,tree15,tree,90.98566436767578,pass
TM_CCORR_NORMED,tree16,tree,90.97496032714844,pass
TM_CCORR_NORMED,tree17,tree,87.0975570678711,pass
TM_CCORR_NORMED,tree18,tree,75.96622467041016,pass
TM_CCORR_NORMED,tree19,tree,91.14507293701172,pass
TM_CCORR_NORMED,tree20,tree,91.14507293701172,pass
TM_CCORR_NORMED,tree21,tree,88.58549499511719,pass
TM_CCORR_NORMED,tree22,tree,85.68644714355469,pass
TM_CCORR_NORMED,tree23,tree,89.36749267578125,pass
TM_CCORR_NORMED,tree24,tree,79.00055694580078,pass
TM_CCORR_NORMED,tree25,tree,91.2604751586914,pass
TM_CCORR_NORMED,tree26,tree,87.1229019165039,pass
TM_CCORR_NORMED,tree27,tree,89.62381744384766,pass
TM_CCORR_NORMED,tree28,tree,86.38067626953125,pass
TM_CCORR_NORMED,tree29,tree,90.45515441894531,pass
TM_CCORR_NORMED,tree30,tree,79.00055694580078,pass
TM_CCORR_NORMED,tree31,tree,91.34720611572266,pass
TM_CCORR_NORMED,tree32,tree,75.96622467041016,pass
TM_CCORR_NORMED,tree33,tree,91.27498626708984,pass
TM_CCORR_NORMED,tree34,tree,85.68644714355469,pass
TM_CCORR_NORMED,tree35,tree,88.58549499511719,pass
TM_CCORR_NORMED,tree36,tree,89.36749267578125,pass
TM_CCORR_NORMED,tree37,tree,87.0975570678711,pass
TM_CCORR_NORMED,tree38,tree,87.0975570678711,pass
TM_CCORR_NORMED,tree39,tree,91.27498626708984,pass
TM_CCORR_NORMED,tree40,tree,92.7060546875,pass
TM_CCORR_NORMED,tree41,tree,92.7060546875,pass
TM_CCORR_NORMED,tree42,tree,91.27498626708984,pass
TM_CCORR_NORMED,tree43,tree,85.68644714355469,pass
TM_CCORR_NORMED,tree44,tree,87.0975570678711,pass
TM_CCORR_NORMED,hut2,hut,89.23171997070312,pass
TM_CCORR_NORMED,hut3,hut,91.93460083007812,pass
TM_CCORR_NORMED,hut4,hut,92.83151245117188,pass
TM_CCORR_NORMED,hut5,hut,92.58209228515625,pass
TM_CCORR_NORMED,hut6,hut,91.86114501953125,pass
TM_CCORR_NORMED,hut7,hut,92.73731994628906,pass
TM_CCORR_NORMED,hut8,hut,92.53926849365234,pass
TM_CCORR_NORMED,hut9,hut,89.2281265258789,pass
TM_CCORR_NORMED,hut10,hut,93.48628997802734,pass
TM_CCORR_NORMED,hut11,hut,92.86592864990234,pass
TM_CCORR_NORMED,hut12,hut,92.83573913574219,pass
TM_CCORR_NORMED,hut13,hut,92.83232879638672,pass
TM_CCORR_NORMED,hut14,hut,92.40966796875,pass
TM_CCORR_NORMED,hut15,hut,92.80609893798828,pass
TM_CCORR_NORMED,hut16,hut,92.43482971191406,pass
TM_CCORR_NORMED,hut17,hut,91.86114501953125,pass
TM_CCORR_NORMED,hut18,hut,92.7383041381836,pass
TM_CCORR_NORMED,hut19,hut,92.60203552246094,pass
TM_CCORR_NORMED,hut20,hut,89.2281265258789,pass
TM_CCORR_NORMED,hut21,hut,92.52873992919922,pass
TM_CCORR_NORMED,hut22,hut,77.24828338623047,pass
TM_CCORR_NORMED,hut23,hut,90.95155334472656,pass
TM_CCORR_NORMED,hut24,hut,92.60057830810547,pass
TM_CCORR_NORMED,house2,house,88.20804595947266,pass
TM_CCORR_NORMED,house3,house,88.23734283447266,pass
TM_CCORR_NORMED,house4,house,88.67691040039062,pass
TM_CCORR_NORMED,house5,house,87.81305694580078,pass
TM_CCORR_NORMED,house6,house,88.20804595947266,pass
TM_CCORR_NORMED,house7,house,88.23734283447266,pass
TM_CCORR_NORMED,house8,house,89.00199127197266,pass
TM_CCORR_NORMED,house9,house,89.00176239013672,pass
TM_CCORR_NORMED,house10,house,88.56194305419922,pass
TM_CCORR_NORMED,house11,house,88.60784149169922,pass
TM_CCORR_NORMED,house12,house,89.00176239013672,pass
TM_CCORR_NORMED,house13,house,87.81305694580078,pass
TM_CCORR_NORMED,ninjaBear2,ninjaBear,91.6358642578125,pass
TM_CCORR_NORMED,ninjaBear3,ninjaBear,92.96578979492188,pass
TM_CCORR_NORMED,ninjaBear4,ninjaBear,91.63514709472656,pass
TM_CCORR_NORMED,ninjaBear5,ninjaBear,92.20484161376953,pass
TM_CCORR_NORMED,ninjaBear6,ninjaBear,92.62686157226562,pass
TM_CCORR_NORMED,ninjaBear7,ninjaBear,92.06365966796875,pass
TM_CCORR_NORMED,ninjaBear8,ninjaBear,92.0682144165039,pass
TM_CCORR_NORMED,ninjaBear9,ninjaBear,92.70508575439453,pass
TM_CCORR_NORMED,ninjaBear10,ninjaBear,92.06365966796875,pass
TM_CCORR_NORMED,ninjaBear11,ninjaBear,92.99449920654297,pass
TM_CCORR_NORMED,ninjaBear12,ninjaBear,91.96533966064453,pass
TM_CCORR_NORMED,ninjaBear13,ninjaBear,91.6358642578125,pass
TM_CCORR_NORMED,ninjaBear14,ninjaBear,92.96578979492188,pass
TM_CCORR_NORMED,ninjaBear15,ninjaBear,92.52963256835938,pass
TM_CCORR_NORMED,ninjaBear16,ninjaBear,92.20484161376953,pass
TM_CCORR_NORMED,ninjaBear17,ninjaBear,92.62686157226562,pass
TM_CCORR_NORMED,ninjaBear18,ninjaBear,92.71510314941406,pass
TM_CCORR_NORMED,ninjaBear19,ninjaBear,92.0682144165039,pass
TM_CCORR_NORMED,ninjaBear20,ninjaBear,92.0682144165039,pass
TM_CCORR_NORMED,bear2,bear,91.77244567871094,pass
TM_CCORR_NORMED,bear3,bear,91.48654174804688,pass
TM_CCORR_NORMED,bear4,bear,92.73192596435547,pass
TM_CCORR_NORMED,bear5,bear,91.84796142578125,pass
TM_CCORR_NORMED,bear6,bear,91.8634262084961,pass
TM_CCORR_NORMED,bear7,bear,93.052001953125,pass
TM_CCORR_NORMED,bear8,bear,93.09736633300781,pass
TM_CCORR_NORMED,bear9,bear,92.55743408203125,pass
TM_CCORR_NORMED,bear10,bear,91.84796142578125,pass
TM_CCORR_NORMED,bear11,bear,92.80225372314453,pass
TM_CCORR_NORMED,bear12,bear,92.73192596435547,pass
TM_CCORR_NORMED,church2,church,89.04578399658203,pass
TM_CCORR_NORMED,church3,church,88.46177673339844,pass
TM_CCORR_NORMED,church4,church,88.92669677734375,pass
TM_CCORR_NORMED,church5,church,88.46177673339844,pass
TM_CCORR_NORMED,church6,church,88.92669677734375,pass
TM_CCORR_NORMED,church7,church,89.25679016113281,pass
TM_CCORR_NORMED,church8,church,89.34202575683594,pass
TM_CCORR_NORMED,church9,church,86.45935821533203,pass
TM_CCORR_NORMED,church10,church,84.03824615478516,pass
TM_CCORR_NORMED,church11,church,89.23249816894531,pass
TM_CCORR_NORMED,church12,church,89.46012115478516,pass
TM_CCORR_NORMED,church13,church,89.04578399658203,pass
TM_CCORR_NORMED,cathedral2,cathedral,84.77342224121094,pass
TM_CCORR_NORMED,cathedral3,cathedral,84.55110168457031,pass
TM_CCORR_NORMED,cathedral4,cathedral,85.1108169555664,pass
TM_CCORR_NORMED,cathedral5,cathedral,84.87437438964844,pass
TM_CCORR_NORMED,cathedral6,cathedral,85.15625762939453,pass
TM_CCORR_NORMED,cathedral7,cathedral,85.11821746826172,pass
TM_CCORR_NORMED,cathedral8,cathedral,85.15643310546875,pass
TM_CCORR_NORMED,cathedral9,cathedral,85.02190399169922,pass
TM_CCORR_NORMED,rock2,grass,97.06754302978516,false
TM_CCORR_NORMED,rock3,grass,97.08898162841797,false
TM_CCORR_NORMED,rock4,grass,93.57660675048828,false
TM_CCORR_NORMED,rock5,grass,93.59359741210938,false
TM_CCORR_NORMED,rock6,grass,97.1253433227539,false
TM_CCORR_NORMED,rock7,grass,97.1253433227539,false
TM_SQDIFF_NORMED,empty2,tree,91.66110229492188,false
TM_SQDIFF_NORMED,empty3,tree,90.06712341308594,false
TM_SQDIFF_NORMED,empty4,tree,91.12503814697266,false
TM_SQDIFF_NORMED,empty5,tree,86.62554931640625,false
TM_SQDIFF_NORMED,empty6,tree,90.67572021484375,false
TM_SQDIFF_NORMED,empty7,tree,91.10997009277344,false
TM_SQDIFF_NORMED,empty8,tree,88.43878936767578,false
TM_SQDIFF_NORMED,empty9,tree,87.8841323852539,false
TM_SQDIFF_NORMED,empty10,tree,86.9092788696289,false
TM_SQDIFF_NORMED,empty11,tree,86.35848999023438,false
TM_SQDIFF_NORMED,empty12,tree,92.59849548339844,false
TM_SQDIFF_NORMED,empty13,tree,88.858642578125,false
TM_SQDIFF_NORMED,empty14,tree,92.54356384277344,false
TM_SQDIFF_NORMED,empty15,tree,90.3337631225586,false
TM_SQDIFF_NORMED,empty16,tree,88.92780303955078,false
TM_SQDIFF_NORMED,empty17,tree,90.65715789794922,false
TM_SQDIFF_NORMED,empty18,tree,90.63390350341797,false
TM_SQDIFF_NORMED,empty19,tree,90.20767211914062,false
TM_SQDIFF_NORMED,empty20,tree,91.00435638427734,false
TM_SQDIFF_NORMED,empty21,tree,91.62330627441406,false
TM_SQDIFF_NORMED,empty22,tree,86.95391845703125,false
TM_SQDIFF_NORMED,empty23,tree,93.05081176757812,false
TM_SQDIFF_NORMED,empty24,tree,90.26736450195312,false
TM_SQDIFF_NORMED,empty25,tree,89.57854461669922,false
TM_SQDIFF_NORMED,empty26,tree,88.04639434814453,false
TM_SQDIFF_NORMED,empty27,tree,87.91535949707031,false
TM_SQDIFF_NORMED,empty28,tree,87.59418487548828,false
TM_SQDIFF_NORMED,empty29,tree,87.9155044555664,false
TM_SQDIFF_NORMED,empty30,tree,88.25418853759766,false
TM_SQDIFF_NORMED,empty31,tree,90.86297607421875,false
TM_SQDIFF_NORMED,empty32,tree,85.92945098876953,false
TM_SQDIFF_NORMED,empty33,tree,91.66429901123047,false
TM_SQDIFF_NORMED,empty34,tree,92.7115478515625,false
TM_SQDIFF_NORMED,empty35,tree,87.58724975585938,false
TM_SQDIFF_NORMED,empty36,tree,90.86483764648438,false
TM_SQDIFF_NORMED,empty37,tree,90.72382354736328,false
TM_SQDIFF_NORMED,empty38,tree,87.58941650390625,false
TM_SQDIFF_NORMED,empty39,tree,91.57147216796875,false
TM_SQDIFF_NORMED,empty40,tree,91.18257904052734,false
TM_SQDIFF_NORMED,empty41,tree,91.98868560791016,false
TM_SQDIFF_NORMED,empty42,tree,88.88517761230469,false
TM_SQDIFF_NORMED,empty43,tree,87.39124298095703,false
TM_SQDIFF_NORMED,empty44,tree,86.58361053466797,false
TM_SQDIFF_NORMED,empty45,tree,89.89656829833984,false
TM_SQDIFF_NORMED,empty46,tree,89.8596420288086,false
TM_SQDIFF_NORMED,empty47,tree,87.49140167236328,false
TM_SQDIFF_NORMED,empty48,tree,89.36300659179688,false
TM_SQDIFF_NORMED,empty49,tree,90.55065155029297,false
TM_SQDIFF_NORMED,empty50,tree,90.84861755371094,false
TM_SQDIFF_NORMED,empty51,tree,91.59120178222656,false
TM_SQDIFF_NORMED,empty52,tree,91.20779418945312,false
TM_SQDIFF_NORMED,empty53,tree,91.0875015258789,false
TM_SQDIFF_NORMED,empty54,tree,89.57521057128906,false
TM_SQDIFF_NORMED,empty55,tree,91.11487579345703,false
TM_SQDIFF_NORMED,empty56,tree,91.27445983886719,false
TM_SQDIFF_NORMED,empty57,tree,88.41035461425781,false
TM_SQDIFF_NORMED,empty58,tree,91.35176086425781,false
TM_SQDIFF_NORMED,empty59,tree,91.5932388305664,false
TM_SQDIFF_NORMED,empty60,tree,90.98030090332031,false
TM_SQDIFF_NORMED,empty61,tree,91.77201080322266,false
TM_SQDIFF_NORMED,empty62,tree,91.00435638427734,false
TM_SQDIFF_NORMED,empty63,tree,91.00435638427734,false
TM_SQDIFF_NORMED,empty64,tree,86.74516296386719,false
TM_SQDIFF_NORMED,empty65,tree,91.74472045898438,false
TM_SQDIFF_NORMED,empty66,tree,88.01268005371094,false
TM_SQDIFF_NORMED,empty67,tree,88.88485717773438,false
TM_SQDIFF_NORMED,empty68,tree,88.88485717773438,false
TM_SQDIFF_NORMED,empty69,tree,87.7294921875,false
TM_SQDIFF_NORMED,empty70,tree,86.88716125488281,false
TM_SQDIFF_NORMED,empty71,tree,90.95417022705078,false
TM_SQDIFF_NORMED,empty72,tree,92.76167297363281,false
TM_SQDIFF_NORMED,empty73,tree,88.41035461425781,false
TM_SQDIFF_NORMED,empty74,tree,92.14326477050781,false
TM_SQDIFF_NORMED,empty75,tree,91.16423034667969,false
TM_SQDIFF_NORMED,empty76,tree,91.82953643798828,false
TM_SQDIFF_NORMED,empty77,tree,87.50377655029297,false
TM_SQDIFF_NORMED,empty78,tree,88.00715637207031,false
TM_SQDIFF_NORMED,empty79,tree,90.98030090332031,false
TM_SQDIFF_NORMED,empty80,tree,90.98030090332031,false
TM_SQDIFF_NORMED,empty81,tree,92.56083679199219,false
TM_SQDIFF_NORMED,empty82,tree,87.16578674316406,false
TM_SQDIFF_NORMED,empty83,tree,87.4573745727539,false
TM_SQDIFF_NORMED,empty84,tree,87.51097106933594,false
TM_SQDIFF_NORMED,empty85,tree,88.57992553710938,false
TM_SQDIFF_NORMED,empty86,tree,87.29464721679688,false
TM_SQDIFF_NORMED,empty87,tree,86.99694061279297,false
TM_SQDIFF_NORMED,empty88,tree,88.00611877441406,false
TM_SQDIFF_NORMED,empty89,tree,91.85811614990234,false
TM_SQDIFF_NORMED,empty90,tree,90.6609115600586,false
TM_SQDIFF_NORMED,empty91,tree,90.96981048583984,false
TM_SQDIFF_NORMED,empty92,tree,89.93587493896484,false
TM_SQDIFF_NORMED,empty93,tree,89.29988861083984,false
TM_SQDIFF_NORMED,empty94,tree,88.72047424316406,false
TM_SQDIFF_NORMED,empty95,tree,88.06307220458984,false
TM_SQDIFF_NORMED,empty96,tree,90.56614685058594,false
TM_SQDIFF_NORMED,empty97,tree,87.57322692871094,false
TM_SQDIFF_NORMED,empty98,tree,91.77517700195312,false
TM_SQDIFF_NORMED,empty99,tree,88.41035461425781,false
TM_SQDIFF_NORMED,empty100,tree,91.82953643798828,false
TM_SQDIFF_NORMED,empty101,tree,90.8608169555664,false
TM_SQDIFF_NORMED,empty102,tree,86.90621948242188,false
TM_SQDIFF_NORMED,empty103,tree,90.3631820678711,false
TM_SQDIFF_NORMED,empty104,tree,88.00715637207031,false
TM_SQDIFF_NORMED,empty105,tree,89.83977508544922,false
TM_SQDIFF_NORMED,empty106,tree,91.0875015258789,false
TM_SQDIFF_NORMED,empty107,tree,93.05081176757812,false
TM_SQDIFF_NORMED,empty108,tree,91.90862274169922,false
TM_SQDIFF_NORMED,empty109,tree,91.35179901123047,false
TM_SQDIFF_NORMED,empty110,tree,87.67818450927734,false
TM_SQDIFF_NORMED,empty111,tree,88.07976531982422,false
TM_SQDIFF_NORMED,empty112,tree,92.54356384277344,false
TM_SQDIFF_NORMED,empty113,tree,90.7679214477539,false
TM_SQDIFF_NORMED,empty114,tree,91.98868560791016,false
TM_SQDIFF_NORMED,empty115,tree,92.4172134399414,false
TM_SQDIFF_NORMED,empty116,tree,90.80130767822266,false
TM_SQDIFF_NORMED,empty117,tree,90.20767211914062,false
TM_SQDIFF_NORMED,empty118,tree,91.7550277709961,false
TM_SQDIFF_NORMED,empty119,tree,88.35035705566406,false
TM_SQDIFF_NORMED,empty120,tree,88.0680923461914,false
TM_SQDIFF_NORMED,empty121,tree,91.66110229492188,false
TM_SQDIFF_NORMED,empty122,tree,90.3337631225586,false
TM_SQDIFF_NORMED,empty123,tree,88.92780303955078,false
TM_SQDIFF_NORMED,empty124,tree,88.43878936767578,false
TM_SQDIFF_NORMED,grass2,tree,68.70767974853516,false
TM_SQDIFF_NORMED,grass3,tree,66.36835479736328,false
TM_SQDIFF_NORMED,grass4,tree,88.81041717529297,false
TM_SQDIFF_NORMED,grass5,tree,90.34297180175781,false
TM_SQDIFF_NORMED,grass6,tree,92.5567626953125,false
TM_SQDIFF_NORMED,grass7,tree,88.54708862304688,false
TM_SQDIFF_NORMED,grass8,tree,91.9345703125,false
TM_SQDIFF_NORMED,grass9,tree,92.19591522216797,false
TM_SQDIFF_NORMED,grass10,tree,92.06092071533203,false
TM_SQDIFF_NORMED,grass11,tree,91.85273742675781,false
TM_SQDIFF_NORMED,grass12,tree,90.70269775390625,false
TM_SQDIFF_NORMED,grass13,tree,90.90226745605469,false
TM_SQDIFF_NORMED,grass14,tree,92.61399841308594,false
TM_SQDIFF_NORMED,grass15,tree,85.63641357421875,false
TM_SQDIFF_NORMED,grass16,tree,92.60820007324219,false
TM_SQDIFF_NORMED,grass17,tree,92.55310821533203,false
TM_SQDIFF_NORMED,grass18,tree,92.53546905517578,false
TM_SQDIFF_NORMED,grass19,tree,86.96061706542969,false
TM_SQDIFF_NORMED,grass20,tree,88.60482025146484,false
TM_SQDIFF_NORMED,grass21,tree,91.28352355957031,false
TM_SQDIFF_NORMED,grass22,tree,92.36190795898438,false
TM_SQDIFF_NORMED,grass23,tree,60.53710174560547,false
TM_SQDIFF_NORMED,grass24,tree,92.34479522705078,false
TM_SQDIFF_NORMED,grass25,tree,92.34397888183594,false
TM_SQDIFF_NORMED,grass26,tree,90.90315246582031,false
TM_SQDIFF_NORMED,grass27,tree,92.17993927001953,false
TM_SQDIFF_NORMED,grass28,tree,90.2552490234375,false
TM_SQDIFF_NORMED,grass29,tree,89.65804290771484,false
TM_SQDIFF_NORMED,grass30,tree,92.06249237060547,false
TM_SQDIFF_NORMED,grass31,tree,90.69364929199219,false
TM_SQDIFF_NORMED,grass32,tree,89.70272827148438,false
TM_SQDIFF_NORMED,grass33,tree,91.85273742675781,false
TM_SQDIFF_NORMED,grass34,tree,92.33358001708984,false
TM_SQDIFF_NORMED,grass35,tree,92.61399841308594,false
TM_SQDIFF_NORMED,grass36,tree,92.5567626953125,false
TM_SQDIFF_NORMED,grass37,tree,85.63641357421875,false
TM_SQDIFF_NORMED,grass38,tree,92.60820007324219,false
TM_SQDIFF_NORMED,grass39,tree,92.53546905517578,false
TM_SQDIFF_NORMED,grass40,tree,88.60482025146484,false
