method,item1,item2,score
TM_CCORR_NORMED,empty,empty,98.34857940673828
TM_CCORR_NORMED,empty,empty,98.92386627197266
TM_CCORR_NORMED,empty,empty,99.76019287109375
TM_CCORR_NORMED,empty,empty,98.42159271240234
TM_CCORR_NORMED,empty,empty,99.697265625
TM_CCORR_NORMED,empty,empty,99.07037353515625
TM_CCORR_NORMED,empty,empty,98.82410430908203
TM_CCORR_NORMED,empty,empty,99.08160400390625
TM_CCORR_NORMED,empty,empty,99.29389953613281
TM_CCORR_NORMED,empty,empty,98.48656463623047
TM_CCORR_NORMED,empty,empty,98.82840728759766
TM_CCORR_NORMED,empty,empty,98.65503692626953
TM_CCORR_NORMED,empty,empty,98.67909240722656
TM_CCORR_NORMED,empty,empty,98.12748718261719
TM_CCORR_NORMED,empty,empty,98.0737533569336
TM_CCORR_NORMED,empty,empty,98.6273193359375
TM_CCORR_NORMED,empty,empty,98.3497085571289
TM_CCORR_NORMED,empty,empty,99.02249908447266
TM_CCORR_NORMED,empty,empty,99.69287872314453
TM_CCORR_NORMED,empty,empty,99.06964874267578
TM_CCORR_NORMED,empty,empty,99.39308166503906
TM_CCORR_NORMED,empty,empty,98.98394775390625
TM_CCORR_NORMED,empty,empty,98.0146713256836
TM_CCORR_NORMED,empty,empty,99.79768371582031
TM_CCORR_NORMED,empty,empty,98.86519622802734
TM_CCORR_NORMED,empty,empty,97.84514617919922
TM_CCORR_NORMED,empty,empty,99.30134582519531
TM_CCORR_NORMED,empty,empty,98.1121826171875
TM_CCORR_NORMED,empty,empty,97.69062805175781
TM_CCORR_NORMED,empty,empty,98.99761962890625
TM_CCORR_NORMED,empty,empty,98.67548370361328
TM_CCORR_NORMED,empty,empty,98.48731231689453
TM_CCORR_NORMED,empty,empty,96.71024322509766
TM_CCORR_NORMED,empty,empty,99.09903717041016
TM_CCORR_NORMED,empty,empty,97.70541381835938
TM_CCORR_NORMED,empty,empty,98.35047912597656
TM_CCORR_NORMED,empty,empty,99.67526245117188
TM_CCORR_NORMED,empty,empty,98.98774719238281
TM_CCORR_NORMED,empty,empty,98.5843505859375
TM_CCORR_NORMED,empty,empty,98.45503234863281
TM_CCORR_NORMED,empty,empty,98.14334869384766
TM_CCORR_NORMED,empty,empty,98.47349548339844
TM_CCORR_NORMED,empty,empty,99.3017578125
TM_CCORR_NORMED,empty,empty,98.49024963378906
TM_CCORR_NORMED,empty,empty,99.03414154052734
TM_CCORR_NORMED,empty,empty,98.4072036743164
TM_CCORR_NORMED,empty,empty,98.58448791503906
TM_CCORR_NORMED,empty,empty,98.96138000488281
TM_CCORR_NORMED,empty,empty,99.4444580078125
TM_CCORR_NORMED,empty,empty,99.08160400390625
TM_CCORR_NORMED,empty,empty,99.08160400390625
TM_CCORR_NORMED,empty,empty,98.43276977539062
TM_CCORR_NORMED,empty,empty,98.44154357910156
TM_CCORR_NORMED,empty,empty,97.98204040527344
TM_CCORR_NORMED,empty,empty,98.43707275390625
TM_CCORR_NORMED,empty,empty,98.43707275390625
TM_CCORR_NORMED,empty,empty,98.49331665039062
TM_CCORR_NORMED,empty,empty,99.37796020507812
TM_CCORR_NORMED,empty,empty,98.83323669433594
TM_CCORR_NORMED,empty,empty,98.90908813476562
TM_CCORR_NORMED,empty,empty,99.03414154052734
TM_CCORR_NORMED,empty,empty,98.526123046875
TM_CCORR_NORMED,empty,empty,97.99555969238281
TM_CCORR_NORMED,empty,empty,99.41728210449219
TM_CCORR_NORMED,empty,empty,98.53665161132812
TM_CCORR_NORMED,empty,empty,98.73591613769531
TM_CCORR_NORMED,empty,empty,98.96138000488281
TM_CCORR_NORMED,empty,empty,98.96138000488281
TM_CCORR_NORMED,empty,empty,99.04499816894531
TM_CCORR_NORMED,empty,empty,98.46746826171875
TM_CCORR_NORMED,empty,empty,98.56329345703125
TM_CCORR_NORMED,empty,empty,98.71871185302734
TM_CCORR_NORMED,empty,empty,98.4913330078125
TM_CCORR_NORMED,empty,empty,98.63135528564453
TM_CCORR_NORMED,empty,empty,99.29094696044922
TM_CCORR_NORMED,empty,empty,97.96464538574219
TM_CCORR_NORMED,empty,empty,98.81550598144531
TM_CCORR_NORMED,empty,empty,99.65377807617188
TM_CCORR_NORMED,empty,empty,99.1618423461914
TM_CCORR_NORMED,empty,empty,98.53557586669922
TM_CCORR_NORMED,empty,empty,98.0036392211914
TM_CCORR_NORMED,empty,empty,99.02635192871094
TM_CCORR_NORMED,empty,empty,98.5158920288086
TM_CCORR_NORMED,empty,empty,98.90835571289062
TM_CCORR_NORMED,empty,empty,98.72918701171875
TM_CCORR_NORMED,empty,empty,98.39698791503906
TM_CCORR_NORMED,empty,empty,99.03414154052734
TM_CCORR_NORMED,empty,empty,99.41728210449219
TM_CCORR_NORMED,empty,empty,98.86034393310547
TM_CCORR_NORMED,empty,empty,98.27377319335938
TM_CCORR_NORMED,empty,empty,98.9498519897461
TM_CCORR_NORMED,empty,empty,98.73591613769531
TM_CCORR_NORMED,empty,empty,99.30261993408203
TM_CCORR_NORMED,empty,empty,98.14334869384766
TM_CCORR_NORMED,empty,empty,98.82840728759766
TM_CCORR_NORMED,empty,empty,98.27699279785156
TM_CCORR_NORMED,empty,empty,98.35457611083984
TM_CCORR_NORMED,empty,empty,97.57331848144531
TM_CCORR_NORMED,empty,empty,98.89414978027344
TM_CCORR_NORMED,empty,empty,98.92386627197266
TM_CCORR_NORMED,empty,empty,99.01325988769531
TM_CCORR_NORMED,empty,empty,97.69062805175781
TM_CCORR_NORMED,empty,empty,99.08821868896484
TM_CCORR_NORMED,empty,empty,100.0
TM_CCORR_NORMED,empty,empty,98.82410430908203
TM_CCORR_NORMED,empty,empty,98.55986785888672
TM_CCORR_NORMED,empty,empty,98.7445297241211
TM_CCORR_NORMED,empty,empty,98.75503540039062
TM_CCORR_NORMED,empty,empty,99.42472839355469
TM_CCORR_NORMED,empty,empty,99.76019287109375
TM_CCORR_NORMED,empty,empty,98.42159271240234
TM_CCORR_NORMED,empty,empty,98.32996368408203
TM_CCORR_NORMED,empty,grass,90.37179565429688
TM_CCORR_NORMED,empty,grass,89.16299438476562
TM_CCORR_NORMED,empty,grass,95.20499420166016
TM_CCORR_NORMED,empty,grass,96.20719146728516
TM_CCORR_NORMED,empty,grass,97.18611907958984
TM_CCORR_NORMED,empty,grass,96.45066833496094
TM_CCORR_NORMED,empty,grass,97.1097183227539
TM_CCORR_NORMED,empty,grass,97.1094970703125
TM_CCORR_NORMED,empty,grass,97.08527374267578
TM_CCORR_NORMED,empty,grass,97.03155517578125
TM_CCORR_NORMED,empty,grass,97.16450500488281
TM_CCORR_NORMED,empty,grass,97.27890014648438
TM_CCORR_NORMED,empty,grass,97.1661376953125
TM_CCORR_NORMED,empty,grass,95.876708984375
TM_CCORR_NORMED,empty,grass,97.1143569946289
TM_CCORR_NORMED,empty,grass,97.1438217163086
TM_CCORR_NORMED,empty,grass,97.1316146850586
