method,item1,item2,score
TM_CCORR_NORMED,tree,bush6,86.56278228759766
TM_CCORR_NORMED,tree,bush7,90.7622299194336
TM_CCORR_NORMED,tree,bush8,90.03678894042969
TM_CCORR_NORMED,tree,bush9,90.57984161376953
TM_CCORR_NORMED,tree,bush10,91.0441665649414
TM_CCORR_NORMED,tree,bush11,90.18354797363281
TM_CCORR_NORMED,tree,bush12,90.7622299194336
TM_CCORR_NORMED,tree,bush13,90.92132568359375
TM_CCORR_NORMED,tree,bush14,90.50273895263672
TM_CCORR_NORMED,tree,bush15,89.07438659667969
TM_CCORR_NORMED,tree,bush16,88.628662109375
TM_CCORR_NORMED,tree,bush17,88.65406799316406
TM_CCORR_NORMED,tree,bush18,90.88481903076172
TM_CCORR_NORMED,tree,bush19,85.62613677978516
TM_CCORR_NORMED,tree,bush20,91.0441665649414
TM_CCORR_NORMED,tree,bush21,91.65411376953125
TM_CCORR_NORMED,tree,bush22,90.35269927978516
TM_CCORR_NORMED,tree,bush23,88.628662109375
TM_CCORR_NORMED,tree,bush24,90.34848022460938
TM_CCORR_NORMED,tree,bush25,88.65406799316406
TM_CCORR_NORMED,tree,bush26,89.07438659667969
TM_CCORR_NORMED,tree,bush27,90.88481903076172
TM_CCORR_NORMED,tree,bush28,89.71395111083984
TM_CCORR_NORMED,tree,bush29,90.76937103271484
TM_CCORR_NORMED,tree,bush30,85.62613677978516
TM_CCORR_NORMED,tree,bush31,90.03678894042969
TM_CCORR_NORMED,tree,bush32,90.44798278808594
TM_CCORR_NORMED,tree,bush33,90.81546020507812
TM_CCORR_NORMED,tree,bush34,84.42371368408203
TM_CCORR_NORMED,tree,bush35,90.7622299194336
TM_CCORR_NORMED,tree,bush36,90.18354797363281
TM_SQDIFF_NORMED,tree,bush2,28.168954849243164
TM_SQDIFF_NORMED,tree,bush3,28.168954849243164
TM_SQDIFF_NORMED,tree,bush4,28.170623779296875
TM_SQDIFF_NORMED,tree,bush5,29.521442413330078
TM_SQDIFF_NORMED,tree,bush6,60.82685089111328
TM_SQDIFF_NORMED,tree,bush7,27.260953903198242
TM_SQDIFF_NORMED,tree,bush8,30.247037887573242
TM_SQDIFF_NORMED,tree,bush9,27.830923080444336
TM_SQDIFF_NORMED,tree,bush10,26.648155212402344
TM_SQDIFF_NORMED,tree,bush11,29.09137535095215
TM_SQDIFF_NORMED,tree,bush12,27.260953903198242
TM_SQDIFF_NORMED,tree,bush13,26.788419723510742
TM_SQDIFF_NORMED,tree,bush14,27.899446487426758
TM_SQDIFF_NORMED,tree,bush15,29.521442413330078
TM_SQDIFF_NORMED,tree,bush16,37.52562713623047
TM_SQDIFF_NORMED,tree,bush17,37.5281867980957
TM_SQDIFF_NORMED,tree,bush18,22.60028839111328
TM_SQDIFF_NORMED,tree,bush19,59.70926284790039
TM_SQDIFF_NORMED,tree,bush20,26.648155212402344
TM_SQDIFF_NORMED,tree,bush21,24.389867782592773
TM_SQDIFF_NORMED,tree,bush22,28.168954849243164
TM_SQDIFF_NORMED,tree,bush23,37.52562713623047
TM_SQDIFF_NORMED,tree,bush24,28.170623779296875
TM_SQDIFF_NORMED,tree,bush25,37.5281867980957
TM_SQDIFF_NORMED,tree,bush26,29.521442413330078
TM_SQDIFF_NORMED,tree,bush27,22.60028839111328
TM_SQDIFF_NORMED,tree,bush28,28.659454345703125
TM_SQDIFF_NORMED,tree,bush29,27.255695343017578
TM_SQDIFF_NORMED,tree,bush30,59.70926284790039
TM_SQDIFF_NORMED,tree,bush31,30.247037887573242
TM_SQDIFF_NORMED,tree,bush32,28.393163681030273
TM_SQDIFF_NORMED,tree,bush33,26.871910095214844
TM_SQDIFF_NORMED,tree,bush34,56.05255889892578
TM_SQDIFF_NORMED,tree,bush35,27.260953903198242
TM_SQDIFF_NORMED,tree,bush36,29.09137535095215
TM_CCOEFF_NORMED,hut,tree2,39.0778694152832
TM_CCOEFF_NORMED,hut,tree3,44.2808837890625
TM_CCOEFF_NORMED,hut,tree4,47.00751495361328
TM_CCOEFF_NORMED,hut,tree5,42.80292510986328
TM_CCOEFF_NORMED,hut,tree6,49.614017486572266
TM_CCOEFF_NORMED,hut,tree7,-5.992840766906738
TM_CCOEFF_NORMED,hut,tree8,44.2808837890625
TM_CCOEFF_NORMED,hut,tree9,43.97319793701172
TM_CCOEFF_NORMED,hut,tree10,44.105289459228516
TM_CCOEFF_NORMED,hut,tree11,-0.09915199130773544
TM_CCOEFF_NORMED,hut,tree12,44.51814270019531
TM_CCOEFF_NORMED,hut,tree13,44.28321075439453
TM_CCOEFF_NORMED,hut,tree14,44.2425651550293
TM_CCOEFF_NORMED,hut,tree15,42.2385139465332
TM_CCOEFF_NORMED,hut,tree16,42.318050384521484
TM_CCOEFF_NORMED,hut,tree17,-2.339425802230835
TM_CCOEFF_NORMED,hut,tree18,-14.052284240722656
TM_CCOEFF_NORMED,hut,tree19,42.795570373535156
TM_CCOEFF_NORMED,hut,tree20,42.795570373535156
TM_CCOEFF_NORMED,hut,tree21,37.339271545410156
TM_CCOEFF_NORMED,hut,tree22,5.756523132324219
TM_CCOEFF_NORMED,hut,tree23,45.31222152709961
TM_CCOEFF_NORMED,hut,tree24,0.45979684591293335
TM_CCOEFF_NORMED,hut,tree25,44.2425651550293
TM_CCOEFF_NORMED,hut,tree26,-0.09915199130773544
TM_CCOEFF_NORMED,hut,tree27,46.9597053527832
TM_CCOEFF_NORMED,hut,tree28,-5.992840766906738
TM_CCOEFF_NORMED,hut,tree29,39.0778694152832
TM_CCOEFF_NORMED,hut,tree30,0.45979684591293335
TM_CCOEFF_NORMED,hut,tree31,44.51814270019531
TM_CCOEFF_NORMED,hut,tree32,-14.052284240722656
TM_CCOEFF_NORMED,hut,tree33,42.72337341308594
TM_CCOEFF_NORMED,hut,tree34,5.756523132324219
TM_CCOEFF_NORMED,hut,tree35,37.339271545410156
TM_CCOEFF_NORMED,hut,tree36,45.31222152709961
TM_CCOEFF_NORMED,hut,tree37,-2.339425802230835
TM_CCOEFF_NORMED,hut,tree38,-2.339425802230835
TM_CCOEFF_NORMED,hut,tree39,42.72337341308594
TM_CCOEFF_NORMED,hut,tree40,49.614017486572266
TM_CCOEFF_NORMED,hut,tree41,49.614017486572266
TM_CCOEFF_NORMED,hut,tree42,42.72337341308594
TM_CCOEFF_NORMED,hut,tree43,5.756523132324219
TM_CCOEFF_NORMED,hut,tree44,-2.339425802230835
TM_CCORR_NORMED,hut,tree2,92.98016357421875
TM_CCORR_NORMED,hut,tree3,93.88410186767578
TM_CCORR_NORMED,hut,tree4,93.48506164550781
TM_CCORR_NORMED,hut,tree5,93.80731201171875
TM_CCORR_NORMED,hut,tree6,94.96591186523438
TM_CCORR_NORMED,hut,tree7,85.48365783691406
TM_CCORR_NORMED,hut,tree8,93.88410186767578
TM_CCORR_NORMED,hut,tree9,93.84868621826172
TM_CCORR_NORMED,hut,tree10,93.85964965820312
TM_CCORR_NORMED,hut,tree11,88.45204162597656
TM_CCORR_NORMED,hut,tree12,93.92998504638672
TM_CCORR_NORMED,hut,tree13,93.11510467529297
TM_CCORR_NORMED,hut,tree14,93.90737915039062
TM_CCORR_NORMED,hut,tree15,93.65057373046875
TM_CCORR_NORMED,hut,tree16,93.64946746826172
TM_CCORR_NORMED,hut,tree17,88.18780517578125
TM_CCORR_NORMED,hut,tree18,73.13115692138672
TM_CCORR_NORMED,hut,tree19,93.794921875
TM_CCORR_NORMED,hut,tree20,93.794921875
TM_CCORR_NORMED,hut,tree21,91.69234466552734
TM_CCORR_NORMED,hut,tree22,86.01811218261719
TM_CCORR_NORMED,hut,tree23,93.2867660522461
TM_CCORR_NORMED,hut,tree24,77.60332489013672
TM_CCORR_NORMED,hut,tree25,93.90737915039062
TM_CCORR_NORMED,hut,tree26,88.45204162597656
TM_CCORR_NORMED,hut,tree27,93.4742431640625
TM_CCORR_NORMED,hut,tree28,85.48365783691406
TM_CCORR_NORMED,hut,tree29,92.98016357421875
TM_CCORR_NORMED,hut,tree30,77.60332489013672
TM_CCORR_NORMED,hut,tree31,93.92998504638672
TM_CCORR_NORMED,hut,tree32,73.13115692138672
TM_CCORR_NORMED,hut,tree33,93.33045196533203
TM_CCORR_NORMED,hut,tree34,86.01811218261719
TM_CCORR_NORMED,hut,tree35,91.69234466552734
TM_CCORR_NORMED,hut,tree36,93.2867660522461
TM_CCORR_NORMED,hut,tree37,88.18780517578125
TM_CCORR_NORMED,hut,tree38,88.18780517578125
TM_CCORR_NORMED,hut,tree39,93.33045196533203
TM_CCORR_NORMED,hut,tree40,94.96591186523438
TM_CCORR_NORMED,hut,tree41,94.96591186523438
TM_CCORR_NORMED,hut,tree42,93.33045196533203
TM_CCORR_NORMED,hut,tree43,86.01811218261719
TM_CCORR_NORMED,hut,tree44,88.18780517578125
TM_SQDIFF_NORMED,hut,tree2,14.41980266571045
TM_SQDIFF_NORMED,hut,tree3,12.594048500061035
TM_SQDIFF_NORMED,hut,tree4,15.472475051879883
TM_SQDIFF_NORMED,hut,tree5,12.817037582397461
TM_SQDIFF_NORMED,hut,tree6,10.280136108398438
TM_SQDIFF_NORMED,hut,tree7,41.17264175415039
TM_SQDIFF_NORMED,hut,tree8,12.594048500061035
TM_SQDIFF_NORMED,hut,tree9,12.681804656982422
TM_SQDIFF_NORMED,hut,tree10,12.643444061279297
TM_SQDIFF_NORMED,hut,tree11,23.633485794067383
TM_SQDIFF_NORMED,hut,tree12,12.520069122314453
TM_SQDIFF_NORMED,hut,tree13,16.667816162109375
TM_SQDIFF_NORMED,hut,tree14,12.56584358215332
TM_SQDIFF_NORMED,hut,tree15,13.067976951599121
TM_SQDIFF_NORMED,hut,tree16,13.05702018737793
TM_SQDIFF_NORMED,hut,tree17,24.15984535217285
TM_SQDIFF_NORMED,hut,tree18,75.5710220336914
TM_SQDIFF_NORMED,hut,tree19,12.81747055053711
TM_SQDIFF_NORMED,hut,tree20,12.81747055053711
TM_SQDIFF_NORMED,hut,tree21,18.670621871948242
TM_SQDIFF_NORMED,hut,tree22,42.75790023803711
TM_SQDIFF_NORMED,hut,tree23,15.869765281677246
TM_SQDIFF_NORMED,hut,tree24,45.488502502441406
TM_SQDIFF_NORMED,hut,tree25,12.56584358215332
TM_SQDIFF_NORMED,hut,tree26,23.633485794067383
TM_SQDIFF_NORMED,hut,tree27,15.479384422302246
TM_SQDIFF_NORMED,hut,tree28,41.17264175415039
TM_SQDIFF_NORMED,hut,tree29,14.41980266571045
TM_SQDIFF_NORMED,hut,tree30,45.488502502441406
TM_SQDIFF_NORMED,hut,tree31,12.520069122314453
TM_SQDIFF_NORMED,hut,tree32,75.5710220336914
TM_SQDIFF_NORMED,hut,tree33,14.331436157226562
TM_SQDIFF_NORMED,hut,tree34,42.75790023803711
TM_SQDIFF_NORMED,hut,tree35,18.670621871948242
TM_SQDIFF_NORMED,hut,tree36,15.869765281677246
TM_SQDIFF_NORMED,hut,tree37,24.15984535217285
TM_SQDIFF_NORMED,hut,tree38,24.15984535217285
TM_SQDIFF_NORMED,hut,tree39,14.331436157226562
TM_SQDIFF_NORMED,hut,tree40,10.280136108398438
TM_SQDIFF_NORMED,hut,tree41,10.280136108398438
TM_SQDIFF_NORMED,hut,tree42,14.331436157226562
TM_SQDIFF_NORMED,hut,tree43,42.75790023803711
TM_SQDIFF_NORMED,hut,tree44,24.15984535217285
TM_CCOEFF_NORMED,house,hut2,-36.648677825927734
TM_CCOEFF_NORMED,house,hut3,-13.08724308013916
TM_CCOEFF_NORMED,house,hut4,-10.424572944641113
TM_CCOEFF_NORMED,house,hut5,-9.49443244934082
TM_CCOEFF_NORMED,house,hut6,-8.008578300476074
TM_CCOEFF_NORMED,house,hut7,-9.107697486877441
TM_CCOEFF_NORMED,house,hut8,-8.669139862060547
TM_CCOEFF_NORMED,house,hut9,-36.64080810546875
TM_CCOEFF_NORMED,house,hut10,-10.499357223510742
TM_CCOEFF_NORMED,house,hut11,-10.425687789916992
TM_CCOEFF_NORMED,house,hut12,-10.462884902954102
TM_CCOEFF_NORMED,house,hut13,-10.43178939819336
TM_CCOEFF_NORMED,house,hut14,-9.256623268127441
TM_CCOEFF_NORMED,house,hut15,-9.673810958862305
TM_CCOEFF_NORMED,house,hut16,-7.82183837890625
TM_CCOEFF_NORMED,house,hut17,-8.008578300476074
TM_CCOEFF_NORMED,house,hut18,-9.133187294006348
TM_CCOEFF_NORMED,house,hut19,-8.466784477233887
TM_CCOEFF_NORMED,house,hut20,-36.64080810546875
TM_CCOEFF_NORMED,house,hut21,-7.651987552642822
TM_CCOEFF_NORMED,house,hut22,-22.984785079956055
TM_CCOEFF_NORMED,house,hut23,-16.10748863220215
TM_CCOEFF_NORMED,house,hut24,-8.463189125061035
TM_CCORR_NORMED,house,hut2,76.73736572265625
TM_CCORR_NORMED,house,hut3,79.81864929199219
TM_CCORR_NORMED,house,hut4,80.51520538330078
TM_CCORR_NORMED,house,hut5,80.69984436035156
TM_CCORR_NORMED,house,hut6,80.05998992919922
TM_CCORR_NORMED,house,hut7,80.81240844726562
TM_CCORR_NORMED,house,hut8,80.83721160888672
TM_CCORR_NORMED,house,hut9,76.73748779296875
TM_CCORR_NORMED,house,hut10,82.13494110107422
TM_CCORR_NORMED,house,hut11,80.57691192626953
TM_CCORR_NORMED,house,hut12,80.52001953125
TM_CCORR_NORMED,house,hut13,80.51553344726562
TM_CCORR_NORMED,house,hut14,80.31314086914062
TM_CCORR_NORMED,house,hut15,80.69268798828125
TM_CCORR_NORMED,house,hut16,80.29877471923828
TM_CCORR_NORMED,house,hut17,80.05998992919922
TM_CCORR_NORMED,house,hut18,80.81101989746094
TM_CCORR_NORMED,house,hut19,80.88944244384766
TM_CCORR_NORMED,house,hut20,76.73748779296875
TM_CCORR_NORMED,house,hut21,81.07530975341797
TM_CCORR_NORMED,house,hut22,66.922607421875
TM_CCORR_NORMED,house,hut23,79.03438568115234
TM_CCORR_NORMED,house,hut24,80.88919830322266
TM_SQDIFF_NORMED,house,hut2,49.22554397583008
TM_SQDIFF_NORMED,house,hut3,46.615638732910156
TM_SQDIFF_NORMED,house,hut4,47.11741256713867
TM_SQDIFF_NORMED,house,hut5,46.674137115478516
TM_SQDIFF_NORMED,house,hut6,48.18653106689453
TM_SQDIFF_NORMED,house,hut7,46.59304428100586
TM_SQDIFF_NORMED,house,hut8,47.04098892211914
TM_SQDIFF_NORMED,house,hut9,49.23674011230469
TM_SQDIFF_NORMED,house,hut10,41.294090270996094
TM_SQDIFF_NORMED,house,hut11,46.984561920166016
TM_SQDIFF_NORMED,house,hut12,47.17714309692383
TM_SQDIFF_NORMED,house,hut13,47.12443542480469
TM_SQDIFF_NORMED,house,hut14,47.506385803222656
TM_SQDIFF_NORMED,house,hut15,46.74029541015625
TM_SQDIFF_NORMED,house,hut16,47.7544059753418
TM_SQDIFF_NORMED,house,hut17,48.18653106689453
TM_SQDIFF_NORMED,house,hut18,46.60901641845703
TM_SQDIFF_NORMED,house,hut19,46.536766052246094
TM_SQDIFF_NORMED,house,hut20,49.23674011230469
TM_SQDIFF_NORMED,house,hut21,46.188514709472656
TM_SQDIFF_NORMED,house,hut22,66.7194595336914
TM_SQDIFF_NORMED,house,hut23,48.118045806884766
TM_SQDIFF_NORMED,house,hut24,46.5188102722168
TM_CCOEFF_NORMED,ninjaBear,house2,6.469261646270752
TM_CCOEFF_NORMED,ninjaBear,house3,8.236089706420898
TM_CCOEFF_NORMED,ninjaBear,house4,15.905733108520508
TM_CCOEFF_NORMED,ninjaBear,house5,12.291406631469727
TM_CCOEFF_NORMED,ninjaBear,house6,6.469261646270752
TM_CCOEFF_NORMED,ninjaBear,house7,8.236089706420898
TM_CCOEFF_NORMED,ninjaBear,house8,14.348801612854004
TM_CCOEFF_NORMED,ninjaBear,house9,14.337627410888672
TM_CCOEFF_NORMED,ninjaBear,house10,16.037628173828125
TM_CCOEFF_NORMED,ninjaBear,house11,15.23879337310791
TM_CCOEFF_NORMED,ninjaBear,house12,14.337627410888672
TM_CCOEFF_NORMED,ninjaBear,house13,12.291406631469727
TM_CCORR_NORMED,ninjaBear,house2,80.85176086425781
TM_CCORR_NORMED,ninjaBear,house3,82.25032806396484
TM_CCORR_NORMED,ninjaBear,house4,83.41178131103516
TM_CCORR_NORMED,ninjaBear,house5,82.453857421875
TM_CCORR_NORMED,ninjaBear,house6,80.85176086425781
TM_CCORR_NORMED,ninjaBear,house7,82.25032806396484
TM_CCORR_NORMED,ninjaBear,house8,83.09964752197266
TM_CCORR_NORMED,ninjaBear,house9,83.09699249267578
TM_CCORR_NORMED,ninjaBear,house10,83.36614990234375
TM_CCORR_NORMED,ninjaBear,house11,83.31951904296875
TM_CCORR_NORMED,ninjaBear,house12,83.09699249267578
TM_CCORR_NORMED,ninjaBear,house13,82.453857421875
TM_SQDIFF_NORMED,ninjaBear,house2,38.3162727355957
TM_SQDIFF_NORMED,ninjaBear,house3,35.74296951293945
TM_SQDIFF_NORMED,ninjaBear,house4,33.261962890625
TM_SQDIFF_NORMED,ninjaBear,house5,35.2037239074707
TM_SQDIFF_NORMED,ninjaBear,house6,38.3162727355957
TM_SQDIFF_NORMED,ninjaBear,house7,35.74296951293945
TM_SQDIFF_NORMED,ninjaBear,house8,33.87625503540039
TM_SQDIFF_NORMED,ninjaBear,house9,33.88139343261719
TM_SQDIFF_NORMED,ninjaBear,house10,33.35062789916992
TM_SQDIFF_NORMED,ninjaBear,house11,33.46295928955078
TM_SQDIFF_NORMED,ninjaBear,house12,33.88139343261719
TM_SQDIFF_NORMED,ninjaBear,house13,35.2037239074707
TM_CCOEFF_NORMED,bear,ninjaBear2,29.149085998535156
TM_CCOEFF_NORMED,bear,ninjaBear3,40.1588249206543
TM_CCOEFF_NORMED,bear,ninjaBear4,34.107322692871094
TM_CCOEFF_NORMED,bear,ninjaBear5,45.750274658203125
TM_CCOEFF_NORMED,bear,ninjaBear6,47.13262939453125
TM_CCOEFF_NORMED,bear,ninjaBear7,41.952423095703125
TM_CCOEFF_NORMED,bear,ninjaBear8,44.722633361816406
TM_CCOEFF_NORMED,bear,ninjaBear9,43.3970947265625
TM_CCOEFF_NORMED,bear,ninjaBear10,41.952423095703125
TM_CCOEFF_NORMED,bear,ninjaBear11,41.59951400756836
TM_CCOEFF_NORMED,bear,ninjaBear12,16.46794319152832
TM_CCOEFF_NORMED,bear,ninjaBear13,29.149085998535156
TM_CCOEFF_NORMED,bear,ninjaBear14,40.1588249206543
TM_CCOEFF_NORMED,bear,ninjaBear15,20.45868682861328
TM_CCOEFF_NORMED,bear,ninjaBear16,45.750274658203125
TM_CCOEFF_NORMED,bear,ninjaBear17,47.13262939453125
TM_CCOEFF_NORMED,bear,ninjaBear18,43.55998229980469
TM_CCOEFF_NORMED,bear,ninjaBear19,44.722633361816406
TM_CCOEFF_NORMED,bear,ninjaBear20,44.722633361816406
TM_CCORR_NORMED,bear,ninjaBear2,91.74591827392578
TM_CCORR_NORMED,bear,ninjaBear3,91.97441101074219
TM_CCORR_NORMED,bear,ninjaBear4,92.25959014892578
TM_CCORR_NORMED,bear,ninjaBear5,92.39624786376953
TM_CCORR_NORMED,bear,ninjaBear6,92.31593322753906
TM_CCORR_NORMED,bear,ninjaBear7,91.94268035888672
TM_CCORR_NORMED,bear,ninjaBear8,92.19649505615234
TM_CCORR_NORMED,bear,ninjaBear9,92.38153839111328
TM_CCORR_NORMED,bear,ninjaBear10,91.94268035888672
TM_CCORR_NORMED,bear,ninjaBear11,92.02827453613281
TM_CCORR_NORMED,bear,ninjaBear12,89.02974700927734
TM_CCORR_NORMED,bear,ninjaBear13,91.74591827392578
TM_CCORR_NORMED,bear,ninjaBear14,91.97441101074219
TM_CCORR_NORMED,bear,ninjaBear15,89.20655822753906
TM_CCORR_NORMED,bear,ninjaBear16,92.39624786376953
TM_CCORR_NORMED,bear,ninjaBear17,92.31593322753906
TM_CCORR_NORMED,bear,ninjaBear18,92.43639373779297
TM_CCORR_NORMED,bear,ninjaBear19,92.19649505615234
TM_CCORR_NORMED,bear,ninjaBear20,92.19649505615234
TM_SQDIFF_NORMED,bear,ninjaBear2,16.760059356689453
TM_SQDIFF_NORMED,bear,ninjaBear3,16.05241584777832
TM_SQDIFF_NORMED,bear,ninjaBear4,15.600683212280273
TM_SQDIFF_NORMED,bear,ninjaBear5,15.20849609375
TM_SQDIFF_NORMED,bear,ninjaBear6,15.406391143798828
TM_SQDIFF_NORMED,bear,ninjaBear7,16.114856719970703
TM_SQDIFF_NORMED,bear,ninjaBear8,15.608083724975586
TM_SQDIFF_NORMED,bear,ninjaBear9,15.243382453918457
TM_SQDIFF_NORMED,bear,ninjaBear10,16.114856719970703
TM_SQDIFF_NORMED,bear,ninjaBear11,15.943607330322266
TM_SQDIFF_NORMED,bear,ninjaBear12,21.942041397094727
TM_SQDIFF_NORMED,bear,ninjaBear13,16.760059356689453
TM_SQDIFF_NORMED,bear,ninjaBear14,16.05241584777832
TM_SQDIFF_NORMED,bear,ninjaBear15,21.595001220703125
TM_SQDIFF_NORMED,bear,ninjaBear16,15.20849609375
TM_SQDIFF_NORMED,bear,ninjaBear17,15.406391143798828
TM_SQDIFF_NORMED,bear,ninjaBear18,15.185771942138672
TM_SQDIFF_NORMED,bear,ninjaBear19,15.608083724975586
TM_SQDIFF_NORMED,bear,ninjaBear20,15.608083724975586
